Código;nombre;precio
13192;"UNION AMERICANA BRONCE SO-SO 1"" (10CX2511250) (E1)";10801
131928;"LLAVE VASO 5/16"" 8MM IMANTADO PARA TOMA 1/4"" HEMIC(883051610)(E10)";1870
131930;"LLAVE VASO 3/8"" 9.5MM IMANTADO PARA TOMA 1/4"" HEMIC(883030805)(E5)";2019
131932;"PORTA PUNTA 75MM IMANTADO PARA TOMA 1/4"" HEMIC(883907510)(E10)";2647
131934;BROCA METAL 3MM HSS LINEA-SETTER ECEF(460300)(E10);845
131936;BROCA METAL 3.5MM HSS LINEA-SETTER ECEF(460350)(E10);1070
131938;BROCA METAL 4MM HSS LINEA-SETTER ECEF(460400)(E10);1130
131940;BROCA METAL 4.5MM HSS LINEA-SETTER ECEF(460450)(E10);1320
131942;BROCA METAL 5MM HSS LINEA-SETTER ECEF(460500)(E10);1422
131944;BROCA METAL 5.5MM HSS LINEA-SETTER ECEF(460550)(E10);1650
131946;BROCA METAL 6MM HSS LINEA-SETTER ECEF(460600)(E10);1990
131948;BROCA METAL 6.5MM HSS LINEA-SETTER ECEF(460650)(E10);2214
131950;BROCA METAL 7MM HSS LINEA-SETTER ECEF(460700)(E10);2585
131952;BROCA METAL 8MM HSS LINEA-SETTER ECEF(460800)(E10);3224
131954;BROCA METAL 9MM HSS LINEA-SETTER ECEF(460900)(E5);4130
131958;BROCA METAL 11MM HSS LINEA-SETTER ECEF(461100)(E5);7283
131960;BROCA METAL 12MM HSS LINEA-SETTER ECEF(461200)(E5);9120
131964;BROCA METAL 13MM HSS LINEA-SETTER ECEF(461300)(E5);10320
131966;BROCA CONCRETO 6MM LINEA-SUPER ECEF(240060)(E10);2101
131968;BROCA CONCRETO 8MM LINEA-SUPER ECEF(240080)(E10);2920
131970;BROCA CONCRETO 10MM LINEA-SUPER ECEF(240100)(E10);3920
131972;BROCA CONCRETO 12MM LINEA-SUPER ECEF(240120)(E5);5450
131976;BROCA MADERA 5MM ECEF(62005)(E10);1617
131978;BROCA MADERA 6MM ECEF(62006)(E10);1761
131980;BROCA MADERA 8MM ECEF(62008)(E10);2800
131982;BROCA MADERA 10MM ECEF(62010)(E10);3540
131984;"BROCA PLANA MADERA 1/4"" HEMIC(885106104)";2111
131986;"BROCA PLANA MADERA 5/16"" HEMIC(885108516)";2111
131988;"BROCA PLANA MADERA 3/8"" HEMIC(885110308)";2111
131990;"BROCA PLANA MADERA 7/16"" HEMIC(885112716)";2111
131992;"BROCA PLANA MADERA 1/2"" HEMIC(885113102)";2111
131994;"BROCA PLANA MADERA 5/8"" HEMIC(885116508)";2510
131996;"BROCA PLANA MADERA 3/4"" HEMIC(885120304)";2590
131998;"BROCA PLANA MADERA 7/8"" HEMIC(885122708)";2930
132000;"BROCA PLANA MADERA 1"" HEMIC(885125100)";2950
132002;BROCA PORCELANATO 5X85MM GRES-ESPECIAL ECEF(01PTA05);11594
132004;BROCA PORCELANATO 6X100MM GRES-ESPECIAL ECEF(01PTA06);14130
132006;BROCA PORCELANATO 8X120MM GRES-ESPECIAL ECEF(01PTA08);19199
132008;BROCA PORCELANATO 10X120MM GRES-ESPECIAL ECEF(01PTA10);24247
132010;BROCA PORCELANATO 12X150MM GRES-ESPECIAL ECEF(01PTA12);31662
132014;"RESPALDO DE GOMA HEMIC PARA DISCOS 115MM 4.1/2"" HEMIC(887000115)";5375
132015;RESPALDO DE GOMA HEMIC PARA LIJAS VELKRO 125MM HEMIC(886000125);5375
132018;BROCA METAL 10MM HSS LINEA-SETTER ECEF(461000)(E10);5540
132020;BROCA MADERA 4MM ECEF(62004)(E10);1390
132022;DISCO LIJA VELCRO GRANO60 125MM 10UNIDADES HEMIC(886125060)(E10);3910
132024;DISCO LIJA VELCRO GRANO80 125MM 10UNIDADES HEMIC(886125080)(E10);3740
132026;DISCO LIJA VELCRO GRANO100 125MM 10UNIDADES HEMIC(886125100)(E10);2841
132028;DISCO LIJA VELCRO GRANO120 125MM 10UNIDADES HEMIC(886125120)(E10);2880
132030;PUNTA ATORNILLADOR PZ2 25MM CAJA 20UNID TOMA 1/4 HEMIC(8834PZ225);5623
132032;PUNTA ATORNILLADOR PZ2 50MM CAJA 10UNID TOMA 1/4 HEMIC(8833PZ250);14937
132117;"MANGUERA NIVEL EXTRA  1/2""  R-100 (350718)";1140
132547;TEFLON  DENSO 1/2  X  6,6 MTS AMARILLO P/GAS (E-200) HOFFENS;620
132819;DADOS 1/2 15/16MM STANLEY COD.88820(1003023909)(E4);4870
13282;"LLAVE BOLA PARA JARDIN 1/2"" MOSAICO/TAUMM (070200321)";5650
13283;"LLAVE BOLA PARA JARDIN 3/4"" MOSAICO/TAUMM (070200421)";8750
13284;"LLAVE BOLA PARA JARDIN 1"" TAUMM (70200521)";11400
13286;DESAGUE ABS BLANCO P/RECEP ACRILICO 50MM C/TUBO EXTEN 31-71 CM S-40MM TAUM 18504;4780
13294;"LLAVE BOLA DE PASO HI-HI 1/4"" MOSAICO/TAUMM (060111000-T)";3680
13296;LLAVE BOLA DE PASO HI-HI 1/2 MOSAICO/TAUMM (060133000-T);3628
13297;"LLAVE BOLA DE PASO HI-HI 3/4"" MOSAICO/TAUMM (060144000-T)";6290
13298;"LLAVE BOLA DE PASO HI-HI 1"" MOSAICO/TAUMM (060155000-T)";9226
13299;"LLAVE BOLA DE PASO HI-HI 1 1/4"" MOSAICO/TAUM (060166000-T)";13350
13300;"LLAVE BOLA DE PASO HI-HI 1 1/2"" MOSAICO/TAUM (060177000-T)";14730
13301;"LLAVE BOLA DE PASO HI-HI  2"" MOSAICO/TAUM (060188000-T)";29493
13305;"LLAVE BOLA DE PASO HI-HI 3/8"" TAUMM (060122000-T)";3410
13349;COPLA PVC SANITARIA GRIS 40 MM  (20447) (E40);610
13350;COPLA PVC SANITARIA GRIS 50 MM  (20448) (E30);622
13351;COPLA PVC SANITARIA GRIS 75 MM  (20438) (E20);1320
13352;COPLA PVC SANITARIA GRIS 110 MM (20431) (E20);1710
13353;CODO 45º PVC SANITARI0 GRIS 40 MM  (20462) (E50);832
13354;CODO 45º PVC SANITARIO GRIS 50 MM  (20463) (E30);832
13355;CODO 45º PVC SANITARIO GRIS 75 MM  (20464) (E20);2020
13356;CODO 45º PVC SANITARIO GRIS 110 MM  (20465) (E18);2140
13357;CODO 90º PVC SANITARIO GRIS 40 MM  (20106) (E80);520
13358;CODO 90º PVC SANITARIO GRIS 50 MM  (50745) (E50);620
13359;CODO 90º PVC SANITARIO GRIS 75 MM  (20449) (E20);1280
13360;CODO 90º PVC SANITARIO GRIS 110 MM  (20439) (E10);2150
13361;TEE PVC SAN GRIS 40 MM  (20442) (E20);1110
13362;TEE PVC SAN GRIS 50 X 40 MM  (20444) (E15);966
13363;TEE PVC SAN GRIS 50 MM  (20441) (E30);1350
13364;TEE PVC SAN GRIS 75 X 40 MM  (20466) (E20);3463
13365;TEE PVC SAN GRIS 75 X 50 MM  (20467) (E20);1790
13366;TEE PVC SAN GRIS 75 MM  (20468) (E20);2450
13367;TEE PVC SAN GRIS 110 X 40 MM  (20446) (E10);3619
13368;TEE PVC SAN GRIS 110 X 50 MM  (20445) (E10);3680
13369;TEE PVC SAN GRIS 110 X 75 MM  (20443) (E10);3750
13370;TEE PVC SAN GRIS 110 MM (20440) (E20);2680
13371;VEE PVC SAN GRIS 40 MM  (20469) (E20);1290
13372;VEE PVC SAN GRIS 50 MM  (20470) (E10);1909
13373;VEE PVC SAN GRIS 75 X 40 MM  (91242) (E15);2264
13374;VEE PVC SAN GRIS 75 X 50 MM  (91243) (E15);2054
13375;VEE PVC SAN GRIS 75 MM  (20471) (E12);3141
13376;VEE PVC SAN GRIS 110 X 40 MM  (20676) (E15);3560
13377;VEE PVC SAN GRIS 110 X 50 MM  (20674) (E12);3152
13378;VEE PVC SAN GRIS 110 X 75 MM  (20672) (E8);5230
13379;VEE PVC SAN GRIS 110 MM  (20472)(E14);6270
13388;TEE REGISTRO PVC SAN GRIS 75 MM  (51049) (E1);5927
13389;TEE REGISTRO PVC SAN GRIS 110 MM  (20274) (E10);7515
13390;COPLA REDUCCION PVC SAN GRIS 50 X 40 MM (20450) (E50);710
13391;COPLA REDUCCION PVC SAN GRIS 75 X 50 MM (20460) (E20);1160
13392;COPLA REDUCCION PVC SAN GRIS 110 X 50 MM  (20452) (E20);1940
13393;COPLA REDUCCION PVC SAN GRIS 110 X 75 MM (20453) (E24);1963
13400;PILETA PVC SANITARIA UNIVERSAL 110 X 75/50 X 50/40 (20613)(E16);8020
13402;PILETA PVC SANITARIA GRIS BASICA 110 X 50/40 MM  (20602)(E15);8190
13419;"NIVEL ALUMINIO 18"" 3 AGUAS STANLEY COD.42073(1003008300)(E10)";16020
13420;"NIVEL ALUMINIO 24"" 3 AGUAS STANLEY COD.42074(1003008353)(E10)";16332
13421;"NIVEL ALUMINIO 48"" 3 AGUAS STANLEY COD.42076(1003008352)(E10)";28298
13422;"NIVEL ALUMINIO 36"" 3 AGUAS STANLEY COD.42075(1003008299)(E10)";29940
13444;DADO MAGNETICO DE 3/8 P/AUTOTERRAJANTES ESTRE(143651);3090
13499;"LLAVE GASFITER 11"" STANLEY COD.87448(1003008275)(E10)";19814
13501;LLAVE DE PASO SOLDAR 1/2 TAUMM  (070600325);3620
13508;"FORMON CARPINTERO 1/4"" STANLEY COD.16104(1003023929)(E12)";6184
13509;"FORMON CARPINTERO 3/8"" STANLEY COD.16106(1003023930)(E12)";10183
13510;"FORMON CARPINTERO 1/2"" STANLEY COD.16107(1003008239)(E12)";8890
13511;"FORMON CARPINTERO 5/8"" STANLEY COD.16110(1003008288)(E12)";9080
13512;"FORMON CARPINTERO 3/4"" STANLEY COD.16111(1003008264)(E12)";10477
13513;"FORMON CARPINTERO 1"" STANLEY COD.16115(1003008263)(E12)";12978
13528;"CADENA MOTOSIERRA 20"" MOD-MS-310 72ESLABON STHIL(1136520000072)";51729
13696;TUBO CONDUIT CIV 16MM 3MT C/CAMPANA NOVOPLAST (01.03.005)(41365)(E1);1060
13699;CHAPA S/PUESTA REJA (2001N) SCANAV (E1);38230
13700;CHAPA S/PUESTA REJA 30 MM (2001-30.C.A.N.) SCANAV;48340
13701;CHAPA S/PUESTA REJA 45 MM (2001-45.N) SCANAVINI;40940
13941;"DADO 1/2"" X 11 MM HEXAGONAL CROSS (257978)";2600
13943;ADAPTADOR #558 1/2 MACHO 3/4 HEMBRA CROSS (257856);12380
13946;"PUNTA Y CORONA JGO 11 PZA # 084 DE 3/8 - 1"" CROSS";80150
13947;"CHICHARRA PROF. 1/2 X 10"" CROSSMAN (257810)";30650
13948;"DADO 1/2"" X 8 MM HEXAGONAL CROSS (257950)";2800
13949;"DADO 1/2"" X 9 MM HEXAGONAL CROSS (257951)";2620
13950;"DADO 1/2"" X 10 MM HEXAGONAL CROSS (257952)";2800
13951;"DADO 1/2"" X 12 MM HEXAGONAL CROSS (257954)";2620
13952;"DADO 1/2 "" x 13 MM HEXAGONAL CROSS (257955)";2800
13953;"DADO 1/2"" X 15 MM HEXAGONAL CROSS (257957)";2620
13954;"DADO 1/2"" X 16 MM HEXAGONAL CROSS (257958)";2640
13955;"DADO 1/2"" X 17 MM HEXAGONAL CROSS (257959)";3020
13956;"DADO 1/2"" X 18 MM HEXAGONAL CROSS (257960)";3050
13957;"DADO 1/2"" X 19 MM HEXAGONAL CROSS (257961)";3050
13958;"DADO 1/2"" X 20 MM HEXAGONAL CROSS(257962)";4120
13959;"DADO 1/2"" X 21 MM HEXAGONAL CROSS (257963)";4140
13960;"DADO 1/2"" X 22 MM HEXAGONAL CROSS (257964)";4150
13961;"DADO 1/2"" X 23 MM HEXAGONAL CROSS (257965)";4150
13962;"DADO 1/2"" x 24 MM HEXAGONAL CROSS (257966)";4610
13963;"DADO 1/2"" X 25 MM HEXAGONAL CROSS (257967)";5410
13964;"DADO 1/2"" X 26 MM HEXAGONAL CROSS (257968)";5340
13965;"DADO 1/2"" X 27 MM HEXAGONAL CROSS";6200
13966;"DADO 1/2"" X 28 MM HEXAGONAL CROSS (257970)";7860
13967;"DADO 1/2"" X 29 MM HEXAGONAL CROSS (257971)";8410
13968;"DADO 1/2"" X 30 MM HEXAGONAL CROSS (257972)";7860
13969;"DADO 1/2"" X 32 MM HEXAGONAL CROSS (257973)";8340
13970;"DADO 3/4"" X 19 MM CROSS (258601)";10380
13971;"DADO 3/4"" X 22 MM CROSS (258602)";10380
13972;"DADO 3/4"" X 24 MM CROSS (258603)";10400
13973;"DADO 3/4"" X 25 MM CROSS (258604)";10790
13974;"DADO 3/4"" X 27 MM CROSS (258605)";11980
13975;"DADO 3/4"" X 28 MM CROSS (258606)";11980
13976;"DADO 3/4"" X 30 MM CROSS (258607)";13050
13977;"DADO 3/4"" X 32 MM CROSS (258608)";13110
13978;"DADO 3/4"" X 33 MM CROSS (258609)";15470
13979;"DADO 3/4"" X 34 MM CROSS (258610)";15470
13980;"DADO 3/4"" X 36 MM CROSS (258611)";18370
13981;"DADO HEXAGONAL 3/4"" X 38 MM (258612) CROSS";18250
13982;"DADO 3/4"" X 41 MM CROSS (258613)";18890
13983;"DADO 3/4"" X 46 MM CROSS (258614)";23380
13984;"DADO 3/4"" X 50 MM CROSS (258615)";27470
13985;"DADO ALLEN 1/2"" X 6 MM CROSS (258220)";5580
13986;"DADO ALLEN 1/2"" X 8 MM CROSS (258221)";5580
13987;"DADO ALLEN 1/2"" X 10 MM CROSS (258222)";5580
13988;"DADO ALLEN 1/2"" X 12 MM CROSS (258223)";6480
13989;"DADO ALLEN 1/2"" X 14 MM CROSS (258224)";6830
13992;"DADO LARGO 1/2"" X 10 MM CROSS (258120)";5550
13993;"DADO LARGO 1/2"" X 11 MM CROSS (258121)";5770
13994;"DADO LARGO 1/2"" X 12 MM CROSS (258122)";5770
13995;"DADO LARGO 1/2"" X 13 MM CROSS (258123)";5770
13996;"DADO LARGO 1/2"" X 14 MM CROSS (258124)";5770
13997;"DADO LARGO 1/2"" X 15 MM CROSS (258125)";5770
13998;"DADO LARGO 1/2"" X 16 MM CROSS (258126)";5770
13999;"DADO LARGO 1/2"" X 17 MM CROSS (258127)";5770
14000;"DADO LARGO 1/2"" X 18 MM CROSS (258128)";6140
14001;"DADO LARGO 1/2"" X 19 MM CROSS (258129)";6140
14002;"TORX DADO 1/2"" X T20 CROSS (258240)";5190
14003;"TORX DADO 1/2"" X T25 CROSS (258241)";5190
14004;"TORX DADO 1/2"" X T27 CROSS (258242)";5190
14005;"TORX DADO 1/2"" X T30 CROSS (258243)";5190
14006;"TORX DADO 1/2"" X T40 CROSS (258244)";5190
14007;"TORX DADO 1/2"" X T45 CROSS(258245)";5310
14008;"TORX DADO 1/2"" X T50 CROSS (258246)";5820
14009;"TORX DADO 1/2"" X T55 CROSS (258247)";5760
14010;"TORX DADO 1/2"" X T60 CROSS (258248)";7110
14011;"EXTENSION MEDIANA #96-407 1/2 X 5"" CROSSMAN (257814)";6660
14012;"EXTENSION LARGA #96-408 1/2 X 10"" CROSSMAN (257815)";8400
14013;EXTENSION CORTA 3/4 X 8 CROSS (257854);20960
14014;EXTENSION LARGO 3/4 X 16 CROSS (257855);38230
140175;ELECTROBOMBA CPM 158-1 1 HP 220 V PEDROL;147204
14023;PUNTA Y CORONA 6 MM CROSS (257606);4080
14024;PUNTA Y CORONA 7 MM CROSS (257607);4710
14025;PUNTA Y CORONA 8 MM CROSS (257608);4710
14026;PUNTA Y CORONA 9 MM CROSS (257609);4750
14027;PUNTA Y CORONA 10 MM CROSS (257610);5690
14028;PUNTA Y CORONA 11 MM CROSS (257611);5960
14029;PUNTA Y CORONA 12 MM CROSS (257612);6600
14030;PUNTA Y CORONA 13 MM CROSS (257613);6610
14031;PUNTA Y CORONA 14 MM CROSS (257614);7920
14032;PUNTA Y CORONA 15 MM CROSS (257615);8650
14033;PUNTA Y CORONA 16 MM CROSS (257616);8690
14034;PUNTA Y CORONA 17 MM (257617) CROSS;10000
14035;PUNTA Y CORONA 18 MM (257618) CROSS;12360
14036;PUNTA Y CORONA 19 MM CROSS (257619);12680
14037;PUNTA Y CORONA 20 MM CROSS (257620);14130
14038;PUNTA Y CORONA 21 MM CROSS (257621);13670
14039;PUNTA Y CORONA 22 MM CROSS (257622);14730
14040;PUNTA Y CORONA 23 MM (257623) CROSS;15840
14041;PUNTA Y CORONA 24 MM (257624) CROSS;17160
14043;"REDUCTOR 3/4MACHO X 1/2 HEMBRA "" CROSS (257831)";11240
14099;ESCOBILLA C/MANGO BRONCE OND #14115- #21L FAESIN;8888
14239;CHAPA S/PUESTA CORREDERA (2090N)   SCANAVINI  (E1);49200
14330;"ALICATE DE PRESION 10"" BOCA RECTA STANLEY COD.84371(1003008195)(E6)";16450
14366;CAJA METALICA P/CERRADURA 2002 (CAJA.MET.02N) SCANAV (E1);8960
14391;CURVA PVC CONDUIT 16MM C-IV (50459);233
14392;SALIDA CAJA PVC CONDUIT 16MM NOVOPLAST (FT1503185)(50493)(E500);133
14743;WD40 GRANDE 311 GR REPRE IND (1002077929);12580
14759;"SERRUCHO CARPINTERO 20"" PROFESIONAL STANLEY COD.15559(1003008308)(E10)";16720
14843;"DISCO CORTE METAL 7""X3MM CENTRO PLANO A24 EXTRA KLINGSPOR(322971)(E25)";2400
14918;GUANTE LATEX ALBAÑIL NEGRO (STEELPRO/FORCE) (E12);865
150095;(CD) TERCIADO FILM 2 CARAS 18 MM X 1.22 X 2.4 (28.8 KL) (E52);26684
150124;TERC. ESTRUCTURAL OFERTA 21 MM X 1.22 X 2.44 CALIDAD COMERCIAL(32 KG)(E45);28329
15087;"LLAVE FRANCESA # 612 12"" CROSS (253953)";26560
15188;"LLAVE FRANCESA # 608 8"" CROSS (253951)";14660
15189;"LLAVE FRANCESA # 610 10"" CROSS (253952)";18040
153630;ELEVADOR DE REGISTRO PARA FOSA 620 x 500 MM (EDR060500);46870
153631;BAÑO QUIMICO ESTANDAR 2200X1200X1200 MM X 8 MM ESPESOR MATRIPLAST (BSEE002);666580
15385;ARCO SIERRA FIJO STANLEY COD.20206(1003008196)(E12);9996
15387;ARCO SIERRA ALTA TENSION STANLEY COD.15098(1003008291)(E6);26347
15430;MARTILLO PERFORADOR 3 FUNC. 820 W 2 K GBH 2-24D BOSCH (06112A00N0);175518
15476;DILUYENTE DUCO 300 MULTIUSO (DIDEVAL) Y/O (PASSOL)  1 LT (E20);5520
15527;DADO # 444 1/2 X 1/2 CROSS (241004);1990
15528;DADO # 445 1/2 X 9/16 CROSS (241005);1870
15529;DADO # 766 1/2 X 5/8 CROSS (241006);2020
15530;DADO # 768 1/2 X 3/4 CROSS (241008);2080
15531;DADO # 770 1/2 X 7/8 CROSS (241011);3510
15532;"DADO # 773 1/2 X 1"" CROSS (241013)";4500
15533;DADO # 458 1/2 X 1 1/8 CROSS (241017);6150
15534;DADO # 776 1/2 X 1 1/4 CROSS (241016);6490
15535;DADO # 661 3/4 X 3/4 CROSS (245120);8230
15536;DADO # 663 3/4 X 7/8 CROSS (245122);8230
15537;DADO # 664 3/4 X 15/16 CROSS (245123);8380
15538;"DADO # 665 3/4 X 1"" CROSS (245124)";8380
15539;DADO # 670 3/4 X 1.5/16 CROSS (245129);10330
15540;DADO # 671 3/4 X 1.3/8 CROSS (245130);10860
15541;DADO # 672 3/4 X 1.7/16 CROSS (245131);11720
15542;DADO # 673 3/4 X 1.1/2 CROSS (245144);12200
15543;DADO # 674 3/4 X 1 5/8 CROSS (245133);13750
15544;DADO # 676 3/4 X 1 3/4 CROSS (245145);16810
15546;"DADO # 678 3/4 X 2"" CROSS (245137)";17740
15548;DADO ALLEN #194 1/2 X 19 MM CROSS (258226);9050
15549;DADOS JGO [ ] 1/4 17 PZAS # 80 DE 4- 13 MM CROSS (258402);45810
15589;CANDADO PROFESIONAL # 340 ODIS (CAN0000048) (6);18469
15631;REMACHE  POP CIEGO DOM M 3.2 X 6.0  CAJA 100 UN IMPORPER (7522150010001C)(E1);1050
15720;CANDADO PROFESIONAL # 325 ODIS (CAN0000039) (E12);10280
15751;PALA PUNTA HUEVO C/MANGO MADERA URO(1003098676)(E12);3690
15765;ACOPLE RAPIDO (ESPIGA) 3/8 HI PF-30 VOYLET (066554);1490
15766;ACOPLE RAPIDO (ESPIGA) MANGUERA 1/4 PH-20 VOYLET (066561);1310
15788;SIERRA COPA A/R 000-00 1 13/16 46 MM STARRET (670133);12560
15821;"HILO CORRIDO X METRO G-2 044 7/8"" POR UN. (E-1)  (PHAJ-001)";20530
15822;"HILO CORRIDO X METRO G-2  044 1"" POR UN.  (E-1) (PHAA-001)";14700
15892;CORDON GOMA SJO 4 X 14 LUQUE;4680
15979;PUNTA Y CORONA 28 MM CROSS (257628);24760
15980;PUNTA Y CORONA 32 MM CROSS(257632);37090
15981;PUNTA Y CORONA 35 MM CROSS (257635);42090
15982;PUNTA Y CORONA 38 MM CROSS (257638);53070
16180;PUNTA Y CORONA 26 MM CROSS (257626);23270
16181;PUNTA Y CORONA 25 MM CROSS (257625);19630
16318;CARDAN # 96411 1/2  CROSS (257816);10550
16319;"DADO 1/2"" X 14 MM HEXAGONAL CROSS (257956)";2620
16339;DADOS JGO HEXAGONAL 1/2 25 PZAS DE 8 - 32 MM CROSS (909094);143020
16341;PUNTA CORONA 3/8 CROSS (257752);4580
16342;PUNTA CORONA 7/16 CROSS (257753);5180
16343;PUNTA CORONA 1/2 CROSS (257754);5370
16344;PUNTA CORONA 9/16 CROSS (257755);6610
16345;PUNTA CORONA 5/8 CROSS (257756);7220
16346;PUNTA CORONA 3/4 CROSS (257758);10600
16351;CHUZO HEXAGONAL 1.1/8 X 1.7 MTS (7,5 KG) URO;20450
16357;MARTILLO DEMOLEDOR 1 FUNC. 1150 W 5 K GSH5 CE ALEMAN BOSCH (06113210E0);782950
16397;CUCHILLO CARTONERO INTERLOCK STANLEY COD.10079(1003008327)(E6);8351
16432;SIKAFLEX 11FC BLANCO CARTUCHO 300 GR SIKA (756947)(E12);15110
16454;CUCHILLO CARTONERO ECONOMICO STANLEY COD.10175(1003008326)(E6);10256
16471;DADO 3/4 X 29 MM HEXAGONAL CROSSMAN (258652);12140
16574;"LLAVE DE PASO SOLDAR 3/4""  TAUMM (070600425)";15110
16575;"LLAVE DE PASO SOLDAR 1"" TAUMM (070600525)";9520
16579;CAL VIVA SACO 1 KILO SOPROCAL (CAL VIVA-1KG)(E25);2140
16580;PINTACAL SACO 5 KILOS SOPROCAL (PINTACAL-5KG)(E15);8960
170066;NIPLE PVC HIDRAULICO HE-HE 20 MM (1/2)  (10121)(E30);130
170067;NIPLE PVC HIDRAULICO HE-HE 25 MM (3/4) (50260)(E20);300
170068;"NIPLE PVC HIDRAULICO HE-HE 32 MM (1"")  (50657)(E12)";444
17167;PULIDORA BOSCH GPO 14 CE 1400W (06013890N0);213790
17201;LIJA AGUA GR 100 ISESA (611309) (E100);566
17557;"LLAVE JARDIN HE-HE 1/2"" MOSAICO/TAUMM (070700321)";4720
17891;PUNTA CORONA 7/8 CROSS (257760);11510
17970;PUNTA Y CORONA 46 MM CROSS (257646);78820
17971;PUNTA Y CORONA 50 MM CROSS (257650);94020
18026;TARUGO CLAVO 8 X 100 MM POR UN. (E-50) (PAAL-050);400
18113;TUERCA HEX. ZINC G.2 UNC 1/4   (E-100) (PTBA-100);30
18114;TUERCA HEX. ZINC G.2  UNC 5/16 (PTBF-100) (E-100);40
18115;TUERCA HEX. ZINC G.2 UNC 3/8 C/U (E-100) (PTBE-100);50
18220;REMACHE POP CIEGO DOM M3.2 X 12.0  CAJA 100 UN IMPORPER (7522330010001C)(E1);1250
18226;REMACHE  POP CIEGO DOM M 4.0 X 8.0  CAJA 100 UN IMPORPER (7525210010001C)(E1);1320
18227;REMACHE POP CIEGO DOM M4.0 X 10.0  CAJA 100 UN IMPORPER (7525270010001C)(E1);1400
18228;REMACHE POP CIEGO DOM M4.0 X 12.0  CAJA 100 UN IMPORPER (7525330010001C)(E1);1460
18230;REMACHE POP CIEGO DOM M4.0 X 16.0  CAJA 100 UN IMPORPER (7525450010001C)(E1);1920
18234;REMACHE POP CIEGO DOM M4.8 X 10.0  CAJA 100 UN IMPORPER (7528270010001C)(E1);2070
18235;REMACHE POP CIEGO DOM M4.8 X 12.0  CAJA 100 UN IMPORPER (7528330010001C)(E1);2440
18237;REMACHE POP CIEGO DOM M 4.8 X 16.0  CAJA 100 UN IMPORPER (7528450010001C)(E1);2680
18244;REMACHE POP CIEGO DOM M4.0 X 8.0  BOLSA 20 UN IMPORPER (7525210002001B)(E50);850
18245;REMACHE POP CIEGO DOM M4.0 X 10.0  BOLSA 20 UN IMPORPER (7525270002001B)(E50);720
18246;REMACHE POP CIEGO DOM M4.0 X 12.0  BOLSA 20 UN IMPORPER (7525330002001B)(E50);720
18247;REMACHE POP CIEGO DOM M4.0 X 16.0  BOLSA 20 UN IMPORPER (7525450002001B)(E50);720
18248;REMACHE POP CIEGO DOM M4.8 X 10.0  BOLSA 20 UN IMPORPER (7528270002001B)(E50);1090
18249;REMACHE POP CIEGO DOM M4.8 X 12.0  BOLSA 20 UN IMPORPER (7528330002001B)(E50);1130
18250;REMACHE POP CIEGO DOM M4.8 X 16.0  BOLSA 20 UN IMPORPER (7528450002001B)(E50);1220
18251;"CANCAMO C/OJO  AC.ZINC 1/4 X 3"" IMPORPER (9981200000101U)(E1)";330
18252;CANCAMO C/OJO  AC.ZINC 1/4 X 3.3/4 IMPORPER (9981250000101U)(E1);480
18253;"CANCAMO C/ OJO AC.ZINC 1/4 X 5"" IMPORPER (9981400000101U)(E1)";560
18254;"CANCAMO C/OJO  AC. ZINC  5/16 X 4"" IMPORPER (9981450000101U)(E1)";700
18255;"CANCAMO C/OJO  AC. ZINC  5/16 X 6"" IMPORPER (9981500000101U)(E1)";940
18256;"CANCAMO C/OJO  AC. ZINC 3/8  X 4.1/2"" IMPORPER (9981650000101U)(E1)";1560
18257;"CANCAMO CERRADO 3/8 X 3.1/2 C/ARGOLLA 2"" IMPORPER (9981740000101U)(E1)";1540
18258;"PERNO C/OJO C/TUERCA AC.ZINCADO 3/8 X 4"" IMPORPER (9981900000101U)(E1)";2170
18259;"PERNO C/OJO C/TUERCA AC. ZINCADO  3/8 X 6"" IMPORPER (9982000000101U)(E1)";3250
18260;"PERNO C/OJO C/TUERCA AC. ZINCADO  1/2 X 6"" IMPORPER (9982350000101U)(E1)";6220
18261;"PERNO C/OJO C/TUERCA AC. ZINCADO 1/2 X 10"" IMPORPER (9982550000101U)(E1)";5540
18262;"PERNO C/OJO C/TUERCA AC. ZINCADO 1/2 X 12"" IMPORPER (9982650000101U)(E1)";5490
18263;"ARGOLLA COLGANTE  AC.ZINVADOC 2 X 1/4"" IMPORPER (9983920000101U)(E1)";2340
18264;GANCHO DE ELEVACION C/SEGURO  250 KG. GALV. IMPORPER (9987730000101U)(E1);4350
18265;GANCHO DE ELEVACION C/SEGURO  500 KG. GALV. IMPORPER (9987740000101U)(E1);7890
18266;GANCHO ELEVACION C/SEGURO 1000 KG. GALV. IMPORPER (9987760000101U)(E1);12490
18267;"GANCHO COLGANTE C/SOPORTE (HAMACA) 2"" UNIDAD IMPORPER (9981100000101U)(E10)";2600
18527;PROTECCION PUNTA REJA ESMALTADA 90° 1 MT (E-25 ) (LQAA-25);3580
18528;BARRA DE SOLDADURA ESTAÑO 50% INDEPP(103-01)(E10);7800
18554;LLAVE DE GAS HI-HE 1/2 C/TUERCA HOFF/MOSAICO (62671)(25ST1000100);5820
18586;PINO CEPILLADO MSD 1 X 2 (E576);1920
18588;PINO CEPILLADO MSD 1 X 6 (E192);6310
18589;PINO CEPILLADO MSD 1 X 10 (E96);13600
18596;DADO BUJIAS 5/8 - 16 MM CROSS;8790
